25	0	0.0166365	0.337435
26	0	0.134884	0.355083
27	0	0.093	0.373784
28	0	0.092046	0.392743
29	0	0.103844	0.411488
30	0	0.0989505	0.430306
31	0	0.097	0.448981
32	0	0.117234	0.467396
33	0	0.0889111	0.486282
34	0	0.0865	0.505126
35	0	0.0895	0.524043
36	0	0.107054	0.542287
37	0	0.0989505	0.560775
38	0	0.0885	0.579763
39	0	0.088	0.598892
40	0	0.0899101	0.617555
41	0	0.089955	0.636282
42	0	0.103604	0.655056
43	0	0.0854573	0.673889
44	0	0.0825413	0.692654
45	0	0.0894106	0.711608
46	0	0.0840841	0.730483
47	0	0.113057	0.748822
48	0	0.0819181	0.767693
49	0	0.0620931	0.786603
50	0	0.0629371	0.805341
51	0	0.0621242	0.824204
52	0	0.0813373	0.842654
53	0	0.0634683	0.861513
54	0	0.0640641	0.880271
55	0	0.0629685	0.899404
56	0	0.0634683	0.918378
57	0	0.0810405	0.93312
58	0	0.0650325	0.949429
59	0	0.0634366	0.965893
60	0	0.0634683	0.981977
61	0	0.0756134	0.991562
62	0	0.1115	0.99897
63	0	0.114158	0.996742
64	0	0.0910911	0.994469
65	0	0.0956867	0.99377
66	0	0.0994447	0.993756
67	0	0.113614	0.993757
68	0	0.0890445	0.993784
69	0	0.0774613	0.993817
70	0	0.0749625	0.99381
71	0	0.0749251	0.993808
72	0	0.102808	0.993804
73	0	0.0719281	0.993797
74	0	0.0698603	0.9938
75	0	0.0686029	0.993808
76	0	0.0765	0.993802
77	0	0.0870435	0.993803
78	0	0.0675338	0.993804
79	0	0.0704648	0.993805
80	0	0.0681704	0.993803
81	0	0.0685	0.993782
82	0	0.0863454	0.993763
83	0	0.0924538	0.993752
84	0	0.102654	0.993771
85	0	0.099	0.993763
86	0	0.11962	0.99373
87	0	0.104156	0.993721
88	0	0.072036	0.993711
98	0	0.0562522	0.993793
99	904	0.092562	0.993824
100	1936	0.0515258	0.993824
101	2945	0.054	0.993813
102	3922	0.0690691	0.993823
103	4895	0.053973	0.9938
104	5849	0.0544456	0.993823
105	6785	0.0535268	0.993825
106	7707	0.0515774	0.993827
107	8596	0.0698952	0.993807
108	9452	0.0526052	0.99384
109	10325	0.0529735	0.99384
110	11180	0.0515258	0.993838
111	12022	0.0515516	0.99384
112	12831	0.069	0.99384
113	13638	0.0534199	0.993834
114	14436	0.0525789	0.993836
115	15211	0.054	0.993837
116	15978	0.0530265	0.993832
117	16723	0.065967	0.993831
